table_name,column_name,udt_name
resultados_gal_p202111,requisicao,bpchar
resultados_gal_p202111,data_liberacao,date
resultados_gal_p202111,cnes_municipio,bpchar
resultados_gal_p202111,rash_paciente,bpchar
resultados_gal_p202111,data_cadastro,date
resultados_gal_p202111,resultado,int4
resultados_gal_p202111,co_pais,int4
resultados_gal_p202111,nu_cep,bpchar
resultados_gal_p202111,sexo,int4
resultados_gal_p202111,co_etnia,int4
resultados_gal_p202112,cnes_municipio,bpchar
resultados_gal_p202112,resultado,int4
resultados_gal_p202112,co_pais,int4
resultados_gal_p202112,no_mae,bpchar
resultados_gal_p202112,no_paciente,bpchar
resultados_gal_p202112,no_bairro,bpchar
resultados_gal_p202112,no_logradouro,bpchar
resultados_gal_p202112,nu_endereco,bpchar
resultados_gal_p202112,dt_nascimento,date
resultados_gal_p202112,data_liberacao,date
resultados_gal_p202112,data_recebimento,date
resultados_gal_p202112,data_coleta,date
resultados_gal_p202112,co_seq_exame,bpchar
resultados_gal_p202112,lab_executor,bpchar
resultados_gal_p202112,requisicao,bpchar
resultados_gal_p202112,sexo,int4
resultados_gal_p202112,co_etnia,int4
resultados_gal_p202112,cpf_paciente,bpchar
resultados_gal_p202112,co_municipio,bpchar
resultados_gal_p202112,nu_cns,bpchar
resultados_gal_p202112,data_cadastro,date
resultados_gal_p202112,metodo,int4
resultados_gal_p202112,rash_paciente,bpchar
resultados_gal_p202112,nome_unidade,bpchar
resultados_gal_p202112,co_cnes,bpchar
resultados_gal_p202112,exame,int4
resultados_gal_p202112,nu_cep,bpchar
resultados_gal_p202112,nu_telefone,bpchar
resultados_gal_p202201,lab_executor,bpchar
resultados_gal_p202201,data_liberacao,date
resultados_gal_p202201,no_logradouro,bpchar
resultados_gal_p202201,data_coleta,date
resultados_gal_p202201,no_bairro,bpchar
resultados_gal_p202201,nu_cns,bpchar
resultados_gal_p202201,rash_paciente,bpchar
resultados_gal_p202201,nome_unidade,bpchar
resultados_gal_p202201,cnes_municipio,bpchar
resultados_gal_p202201,co_cnes,bpchar
resultados_gal_p202201,nu_cep,bpchar
resultados_gal_p202201,co_municipio,bpchar
resultados_gal_p202201,nu_telefone,bpchar
resultados_gal_p202201,cpf_paciente,bpchar
resultados_gal_p202201,co_etnia,int4
resultados_gal_p202201,sexo,int4
resultados_gal_p202201,co_pais,int4
resultados_gal_p202201,resultado,int4
resultados_gal_p202201,no_mae,bpchar
resultados_gal_p202201,nu_endereco,bpchar
resultados_gal_p202201,no_paciente,bpchar
resultados_gal_p202201,co_seq_exame,bpchar
resultados_gal_p202201,metodo,int4
resultados_gal_p202201,dt_nascimento,date
resultados_gal_p202201,data_cadastro,date
resultados_gal_p202201,data_recebimento,date
resultados_gal_p202201,exame,int4
resultados_gal_p202201,requisicao,bpchar
resultados_gal_p202202,dt_nascimento,date
resultados_gal_p202202,co_pais,int4
resultados_gal_p202202,rash_paciente,bpchar
resultados_gal_p202202,sexo,int4
resultados_gal_p202202,nome_unidade,bpchar
resultados_gal_p202202,cnes_municipio,bpchar
resultados_gal_p202202,lab_executor,bpchar
resultados_gal_p202202,co_cnes,bpchar
resultados_gal_p202202,co_municipio,bpchar
resultados_gal_p202202,nu_cep,bpchar
resultados_gal_p202202,nu_telefone,bpchar
resultados_gal_p202202,nu_endereco,bpchar
resultados_gal_p202202,no_logradouro,bpchar
resultados_gal_p202202,data_cadastro,date
resultados_gal_p202202,no_bairro,bpchar
resultados_gal_p202202,nu_cns,bpchar
resultados_gal_p202202,co_etnia,int4
resultados_gal_p202202,cpf_paciente,bpchar
resultados_gal_p202202,data_coleta,date
resultados_gal_p202202,no_mae,bpchar
resultados_gal_p202202,requisicao,bpchar
resultados_gal_p202202,data_recebimento,date
resultados_gal_p202202,data_liberacao,date
resultados_gal_p202202,no_paciente,bpchar
resultados_gal_p202202,resultado,int4
resultados_gal_p202202,co_seq_exame,bpchar
resultados_gal_p202202,exame,int4
resultados_gal_p202202,metodo,int4
resultados_gal_p202203,co_municipio,bpchar
resultados_gal_p202203,co_etnia,int4
resultados_gal_p202203,sexo,int4
resultados_gal_p202203,co_pais,int4
resultados_gal_p202203,resultado,int4
resultados_gal_p202203,dt_nascimento,date
resultados_gal_p202203,data_cadastro,date
resultados_gal_p202203,metodo,int4
resultados_gal_p202203,exame,int4
resultados_gal_p202203,data_liberacao,date
resultados_gal_p202203,data_recebimento,date
resultados_gal_p202203,data_coleta,date
resultados_gal_p202203,rash_paciente,bpchar
resultados_gal_p202203,nome_unidade,bpchar
resultados_gal_p202203,cnes_municipio,bpchar
resultados_gal_p202203,co_cnes,bpchar
resultados_gal_p202203,nu_cep,bpchar
resultados_gal_p202203,nu_telefone,bpchar
resultados_gal_p202203,nu_endereco,bpchar
resultados_gal_p202203,no_logradouro,bpchar
resultados_gal_p202203,no_bairro,bpchar
resultados_gal_p202203,nu_cns,bpchar
resultados_gal_p202203,cpf_paciente,bpchar
resultados_gal_p202203,no_mae,bpchar
resultados_gal_p202203,no_paciente,bpchar
resultados_gal_p202203,co_seq_exame,bpchar
resultados_gal_p202203,lab_executor,bpchar
resultados_gal_p202203,requisicao,bpchar
revision,model,varchar
revision,model_id,int4
revision,user_id,int4
revision,timestamp,timestamptz
revision,id,int4
revision,is_reversion,bool
revision,is_creation,bool
revision,message,text
revision,object,varchar
role_column_grants,grantee,name
role_column_grants,grantor,name
role_column_grants,column_name,name
role_column_grants,table_schema,name
role_column_grants,table_name,name
role_column_grants,is_grantable,varchar
role_column_grants,privilege_type,varchar
role_column_grants,table_catalog,name
role_routine_grants,grantor,name
role_routine_grants,routine_name,name
role_routine_grants,routine_schema,name
role_routine_grants,routine_catalog,name
role_routine_grants,specific_name,name
role_routine_grants,specific_schema,name
role_routine_grants,specific_catalog,name
role_routine_grants,grantee,name
role_routine_grants,privilege_type,varchar
role_routine_grants,is_grantable,varchar
role_table_grants,table_catalog,name
role_table_grants,table_schema,name
role_table_grants,table_name,name
role_table_grants,privilege_type,varchar
role_table_grants,is_grantable,varchar
role_table_grants,with_hierarchy,varchar
role_table_grants,grantor,name
role_table_grants,grantee,name
role_udt_grants,is_grantable,varchar
role_udt_grants,grantee,name
role_udt_grants,udt_catalog,name
role_udt_grants,udt_schema,name
role_udt_grants,udt_name,name
role_udt_grants,grantor,name
role_udt_grants,privilege_type,varchar
role_usage_grants,object_name,name
role_usage_grants,grantor,name
role_usage_grants,privilege_type,varchar
role_usage_grants,object_schema,name
role_usage_grants,is_grantable,varchar
role_usage_grants,object_catalog,name
role_usage_grants,object_type,varchar
role_usage_grants,grantee,name
routine_privileges,is_grantable,varchar
routine_privileges,specific_catalog,name
routine_privileges,specific_schema,name
routine_privileges,specific_name,name
routine_privileges,grantee,name
routine_privileges,grantor,name
routine_privileges,routine_catalog,name
routine_privileges,routine_schema,name
routine_privileges,routine_name,name
routine_privileges,privilege_type,varchar
routines,result_cast_datetime_precision,int4
routines,is_udt_dependent,varchar
routines,new_savepoint_level,varchar
routines,as_locator,varchar
routines,to_sql_specific_name,name
routines,to_sql_specific_schema,name
routines,to_sql_specific_catalog,name
routines,security_type,varchar
routines,is_implicitly_invocable,varchar
routines,result_cast_as_locator,varchar
routines,result_cast_char_set_catalog,name
routines,is_user_defined_cast,varchar
routines,result_cast_char_set_schema,name
routines,result_cast_char_set_name,name
routines,result_cast_collation_catalog,name
routines,result_cast_collation_schema,name
routines,result_cast_collation_name,name
routines,schema_level_routine,varchar
routines,sql_path,varchar
routines,is_null_call,varchar
routines,result_cast_interval_type,varchar
routines,sql_data_access,varchar
routines,is_deterministic,varchar
routines,parameter_style,varchar
routines,external_language,varchar
routines,external_name,varchar
routines,routine_definition,varchar
routines,character_maximum_length,int4
routines,routine_body,varchar
routines,dtd_identifier,name
routines,scope_name,name
routines,character_octet_length,int4
routines,scope_schema,name
routines,scope_catalog,name
routines,result_cast_type_udt_catalog,name
routines,numeric_precision,int4
routines,type_udt_name,name
routines,type_udt_schema,name
routines,type_udt_catalog,name
routines,interval_type,varchar
routines,collation_name,name
routines,numeric_precision_radix,int4
routines,collation_schema,name
routines,collation_catalog,name
routines,numeric_scale,int4
routines,result_cast_type_udt_schema,name
routines,character_set_name,name
routines,character_set_schema,name
routines,datetime_precision,int4
routines,result_cast_type_udt_name,name
routines,character_set_catalog,name
routines,result_cast_scope_catalog,name
routines,result_cast_scope_schema,name
routines,result_cast_scope_name,name
routines,result_cast_dtd_identifier,name
routines,interval_precision,int4
routines,data_type,varchar
routines,udt_name,name
routines,udt_schema,name
routines,maximum_cardinality,int4
routines,udt_catalog,name
routines,module_name,name
routines,module_schema,name
routines,module_catalog,name
routines,max_dynamic_result_sets,int4
routines,routine_type,varchar
routines,routine_name,name
routines,routine_schema,name
routines,created,timestamptz
routines,routine_catalog,name
routines,specific_name,name
routines,specific_schema,name
routines,last_altered,timestamptz
routines,specific_catalog,name
routines,result_cast_char_max_length,int4
routines,result_cast_char_octet_length,int4
routines,result_cast_maximum_cardinality,int4
routines,result_cast_numeric_precision,int4
routines,result_cast_numeric_precision_radix,int4
routines,result_cast_numeric_scale,int4
routines,result_cast_interval_precision,int4
routines,result_cast_from_data_type,varchar
schemata,default_character_set_name,name
schemata,catalog_name,name
schemata,sql_path,varchar
schemata,default_character_set_catalog,name
schemata,schema_owner,name
schemata,default_character_set_schema,name
schemata,schema_name,name
se_2020,data,timestamp
se_2020,semana,varchar
segment,show_in_getting_started,bool
segment,name,varchar
segment,description,text
segment,definition,text
segment,id,int4
segment,created_at,timestamptz
segment,updated_at,timestamptz
segment,archived,bool
segment,creator_id,int4
segment,table_id,int4
segment,caveats,text
segment,points_of_interest,text
semana_epidemiologica,dt_inicio,timestamp
semana_epidemiologica,co_ano,varchar
semana_epidemiologica,dt_final,timestamp
semana_epidemiologica,co_semana,int4
sequences,increment,varchar
sequences,sequence_name,name
sequences,sequence_schema,name
sequences,sequence_catalog,name
sequences,numeric_scale,int4
sequences,numeric_precision_radix,int4
sequences,numeric_precision,int4
sequences,data_type,varchar
sequences,start_value,varchar
sequences,minimum_value,varchar
sequences,maximum_value,varchar
sequences,cycle_option,varchar
setting,key,varchar
setting,value,text
sexo,id,int4
sexo,sexo,varchar
sim_nao,id,int4
sim_nao,sim_nao,varchar
sintoma_contato,id,int4
sintoma_contato,sintoma_contato,varchar
situacao_monitoramento,id,int4
situacao_monitoramento,situacao_monitoramento,varchar
situacao_trabalho,situacao_trabalho,varchar
situacao_trabalho,id,int4
sivep_es,pcr_resul,text
sivep_es,index,int8
sivep_es,co_rg_inte,float8
sivep_es,tp_am_sor,float8
sivep_es,tp_amostra,float8
sivep_es,cs_escol_n,float8
sivep_es,tp_sor,float8
sivep_es,tomo_res,float8
sivep_es,flubli_out,text
sivep_es,nm_pacient,text
sivep_es,sem_not,text
sivep_es,nm_complem,text
sivep_es,ds_an_out,text
sivep_es,pos_an_out,text
sivep_es,dt_raiox,text
sivep_es,uti,text
sivep_es,cs_raca,text
sivep_es,nosocomial,text
sivep_es,dt_atualizacao,text
sivep_es,desc_resp,text
sivep_es,dt_rt_vgm,text
sivep_es,perd_olft,text
sivep_es,id_municip,text
sivep_es,tomo_out,text
sivep_es,dt_entuti,text
sivep_es,dt_ut_dose,text
sivep_es,id_regiona,text
sivep_es,lo_ps_vgm,text
sivep_es,pcr_para3,text
sivep_es,dispneia,text
sivep_es,fadiga,text
sivep_es,dt_pcr,text
sivep_es,an_para3,text
sivep_es,@version,text
sivep_es,out_morbi,text
sivep_es,id_mn_resi,text
sivep_es,@timestamp,text
sivep_es,pcr_fluasu,text
sivep_es,dt_interna,text
sivep_es,id_mn_inte,text
sivep_es,dt_digita,text
sivep_es,nm_un_inte,text
sivep_es,nm_logrado,text
sivep_es,dt_coleta,text
sivep_es,pcr_boca,text
sivep_es,dt_saiduti,text
sivep_es,pac_cocbo,text
sivep_es,tp_idade,text
sivep_es,res_an,text
sivep_es,dt_doseuni,text
sivep_es,an_para2,text
sivep_es,pcr_outro,text
sivep_es,co_mun_not,text
sivep_es,pcr_metap,text
sivep_es,evolucao,text
sivep_es,pais_vgm,text
sivep_es,cod_idade,text
sivep_es,cardiopati,text
sivep_es,co_un_inte,text
sivep_es,amostra,text
sivep_es,pcr_para1,text
sivep_es,nu_cep,text
sivep_es,nu_notific,text
sivep_es,dt_vac_mae,text
sivep_es,obesidade,text
sivep_es,out_sor,text
sivep_es,sg_uf,text
sivep_es,sind_down,text
sivep_es,reg_prof,text
sivep_es,pcr_vsr,text
sivep_es,nm_mae_pac,text
sivep_es,res_iga,text
sivep_es,res_igm,text
sivep_es,dor_abd,text
sivep_es,lab_an,text
sivep_es,asma,text
sivep_es,observa,text
sivep_es,pcr_para4,text
sivep_es,morb_desc,text
sivep_es,dt_vgm,text
sivep_es,sg_uf_not,text
sivep_es,lab_pcr,text
sivep_es,nu_telefon,text
sivep_es,surto_sg,text
sivep_es,mae_vac,text
sivep_es,outro_sin,text
sivep_es,fluasu_out,text
sivep_es,an_para1,text
sivep_es,sor_out,text
sivep_es,nm_bairro,text
sivep_es,pneumopati,text
sivep_es,diarreia,text
sivep_es,m_amamenta,text
sivep_es,hematologi,text
sivep_es,imunodepre,text
sivep_es,pcr_para2,text
sivep_es,pcr_sars2,text
sivep_es,ds_pcr_out,text
sivep_es,dt_antivir,text
sivep_es,tosse,text
sivep_es,nu_numero,text
sivep_es,id_rg_inte,text
sivep_es,an_vsr,text
sivep_es,nu_ddd_tel,text
sivep_es,dt_evoluca,text
sivep_es,pos_pcrout,text
sivep_es,garganta,text
sivep_es,res_capital,text
sivep_es,nu_cpf,text
sivep_es,out_anim,text
sivep_es,id_unidade,text
sivep_es,not_capital,text
sivep_es,suport_ven,text
sivep_es,outro_des,text
sivep_es,neurologic,text
sivep_es,dt_1_dose,text
sivep_es,classi_out,text
sivep_es,pcr_rino,text
sivep_es,tp_flu_an,text
sivep_es,raiox_out,text
sivep_es,pac_dscbo,text
sivep_es,obes_imc,text
sivep_es,dt_nasc,text
sivep_es,co_mu_inte,text
sivep_es,id_pais,text
sivep_es,hospital,text
sivep_es,pcr_flubli,text
sivep_es,sem_pri,text
sivep_es,perd_pala,text
sivep_es,dt_tomo,text
sivep_es,saturacao,text
sivep_es,cs_etinia,text
sivep_es,dt_sin_pri,text
sivep_es,fator_risc,text
sivep_es,vacina,text
sivep_es,cs_sexo,text
sivep_es,cs_zona,text
sivep_es,dt_encerra,text
sivep_es,dt_2_dose,text
sivep_es,an_sars2,text
sivep_es,renal,text
sivep_es,an_adeno,text
sivep_es,co_lab_pcr,text
sivep_es,tp_flu_pcr,text
sivep_es,an_outro,text
sivep_es,nome_prof,text
sivep_es,febre,text
sivep_es,hepatica,text
sivep_es,dt_co_sor,text
sivep_es,ave_suino,text
sivep_es,histo_vgm,text
sivep_es,id_rg_resi,text
sivep_es,out_antiv,text
sivep_es,dt_res,text
sivep_es,antiviral,text
sivep_es,vomito,text
sivep_es,diabetes,text
sivep_es,sg_uf_inte,text
sivep_es,pos_an_flu,text
sivep_es,res_igg,text
sivep_es,co_mun_res,text
sivep_es,out_amost,text
sivep_es,pcr_adeno,text
sivep_es,co_lab_an,text
sivep_es,puerpera,text
sivep_es,co_uni_not,text
sivep_es,pos_pcrflu,text
sivep_es,dt_res_an,text
sivep_es,requi_gal,float8
sivep_es,dt_notific,date
sivep_es,co_ps_vgm,float8
sivep_es,raiox_res,float8
sivep_es,classi_fin,float8
sivep_es,co_rg_resi,float8
sivep_es,co_pais,int8
sivep_es,criterio,float8
sivep_es,nu_idade_n,int8
sivep_es,co_regiona,float8
sivep_es,nu_do,float8
sivep_es,cs_gestant,int8
sivep_es,tp_tes_an,float8
sivep_es,tp_antivir,float8
sivep_relacionado_notifica,id_sivep,varchar
sivep_relacionado_notifica,id_notifica,varchar
sivep_sg,dt_coleta,timestamp
sivep_sg,dt_antivir,timestamp
sivep_sg,cod_unid,varchar
sivep_sg,dt_vacina,timestamp
sivep_sg,cod_bairro,varchar
sivep_sg,cod_munic,varchar
sivep_sg,cod_uf,varchar
sivep_sg,num_regist,varchar
sivep_sg,ifi_data,timestamp
sivep_sg,dt_prisint,timestamp
sivep_sg,sexo,varchar
sivep_sg,nom_bairro,varchar
sivep_sg,cod_lograd,varchar
sivep_sg,nom_lograd,varchar
sivep_sg,num_lograd,varchar
sivep_sg,complement,varchar
sivep_sg,telefone,varchar
sivep_sg,zona,varchar
sivep_sg,cod_pais,varchar
sivep_sg,se_prisint,varchar
sivep_sg,febre,varchar
sivep_sg,tosse,varchar
sivep_sg,dor_gargan,varchar
sivep_sg,dt_encerra,timestamp
sivep_sg,out_sint,varchar
sivep_sg,out_sintd,varchar
sivep_sg,puerpera,varchar
sivep_sg,sind_down,varchar
sivep_sg,diabetes,varchar
sivep_sg,imunodepre,varchar
sivep_sg,cardiovasc,varchar
sivep_sg,hepatica,varchar
sivep_sg,dt_nasc,timestamp
sivep_sg,neurologic,varchar
sivep_sg,dt_preenc,timestamp
sivep_sg,renal,varchar
sivep_sg,pneumopat,varchar
sivep_sg,reg_prof,varchar
sivep_sg,nome_prof,varchar
sivep_sg,observa,varchar
sivep_sg,out_agent,varchar
sivep_sg,fin_subt,varchar
sivep_sg,fin_flu,varchar
sivep_sg,classi_fin,varchar
sivep_sg,idade,varchar
sivep_sg,lab_pcr,varchar
sivep_sg,ds_pcrout,varchar
sivep_sg,pcr_outro,varchar
sivep_sg,tp_idade,varchar
sivep_sg,pcr_rino,varchar
sivep_sg,pcr_boca,varchar
sivep_sg,pcr_metap,varchar
sivep_sg,pcr_adeno,varchar
sivep_sg,pcr_para4,varchar
sivep_sg,pcr_para3,varchar
sivep_sg,pcr_para2,varchar
sivep_sg,pcr_para1,varchar
sivep_sg,flua_out,varchar
sivep_sg,flua_subt,varchar
sivep_sg,pcr_flu,varchar
sivep_sg,pcr_resul,varchar
sivep_sg,lab_ifi,varchar
sivep_sg,ds_ifiout,varchar
sivep_sg,ifi_outro,varchar
sivep_sg,ifi_adeno,varchar
sivep_sg,ifi_para3,varchar
sivep_sg,ifi_para2,varchar
sivep_sg,ifi_para1,varchar
sivep_sg,cod_idade,varchar
sivep_sg,ifi_vrs,varchar
sivep_sg,ifi_flu,varchar
sivep_sg,gestante,varchar
sivep_sg,ifi_resul,varchar
sivep_sg,requi_gal,varchar
sivep_sg,out_amost,varchar
sivep_sg,tp_amostra,varchar
sivep_sg,se_coleta,varchar
sivep_sg,out_antiv,varchar
sivep_sg,antiviral,varchar
sivep_sg,dose_vacin,varchar
sivep_sg,vacina,varchar
sivep_sg,out_friscd,varchar
sivep_sg,out_frisc,varchar
sivep_sg,imc,varchar
sivep_sg,obesidade,varchar
sivep_sg,dt_digita,timestamp
sivep_sg,pcr_data,timestamp
sivep_sg,pac_cocbo,varchar
sivep_sg,pac_dscbo,varchar
sivep_sg,pac_avesu,varchar
sivep_sg,nome_mae,varchar
sivep_sg,pcr_sars2,varchar
sivep_sg,cep,varchar
sivep_sg,cod_ufres,varchar
sivep_sg,pcr_vrs,varchar
sivep_sg,raca,varchar
sivep_sg,cod_munres,varchar
sivep_sg,cod_etnia,varchar
sivep_sg,escolarid,varchar
sivep_sg,nome_pac,varchar
sivep_srag,pcr_sars2,varchar
sivep_srag,dt_notific,timestamp
sivep_srag,dt_sin_pri,timestamp
sivep_srag,dt_nasc,timestamp
sivep_srag,nu_notific,varchar
sivep_srag,sem_not,varchar
sivep_srag,sem_pri,varchar
sivep_srag,sg_uf_not,varchar
sivep_srag,id_regiona,varchar
sivep_srag,co_regiona,varchar
sivep_srag,id_municip,varchar
sivep_srag,co_mun_not,varchar
sivep_srag,id_unidade,varchar
sivep_srag,co_uni_not,varchar
sivep_srag,nu_cpf,varchar
sivep_srag,nm_pacient,varchar
sivep_srag,cs_sexo,varchar
sivep_srag,dt_ut_dose,timestamp
sivep_srag,nu_idade_n,varchar
sivep_srag,dt_vac_mae,timestamp
sivep_srag,dt_doseuni,timestamp
sivep_srag,dt_1_dose,timestamp
sivep_srag,dt_2_dose,timestamp
sivep_srag,tp_idade,varchar
sivep_srag,cod_idade,varchar
sivep_srag,cs_gestant,varchar
sivep_srag,dt_antivir,timestamp
sivep_srag,cs_raca,varchar
sivep_srag,dt_interna,timestamp
sivep_srag,cs_etinia,varchar
sivep_srag,cs_escol_n,varchar
sivep_srag,nm_mae_pac,varchar
sivep_srag,nu_cep,varchar
sivep_srag,id_pais,varchar
sivep_srag,co_pais,varchar
sivep_srag,dt_entuti,timestamp
sivep_srag,dt_saiduti,timestamp
sivep_srag,sg_uf,varchar
sivep_srag,id_rg_resi,varchar
sivep_srag,co_rg_resi,varchar
sivep_srag,dt_raiox,timestamp
sivep_srag,id_mn_resi,varchar
sivep_srag,dt_coleta,timestamp
sivep_srag,co_mun_res,varchar
sivep_srag,nm_bairro,varchar
sivep_srag,nm_logrado,varchar
sivep_srag,dt_if,timestamp
sivep_srag,nu_numero,varchar
sivep_srag,nm_complem,varchar
sivep_srag,nu_ddd_tel,varchar
sivep_srag,nu_telefon,varchar
sivep_srag,cs_zona,varchar
sivep_srag,surto_sg,varchar
sivep_srag,nosocomial,varchar
sivep_srag,dt_pcr,timestamp
sivep_srag,ave_suino,varchar
sivep_srag,febre,varchar
sivep_srag,tosse,varchar
sivep_srag,garganta,varchar
sivep_srag,dispneia,varchar
sivep_srag,desc_resp,varchar
sivep_srag,saturacao,varchar
sivep_srag,diarreia,varchar
sivep_srag,vomito,varchar
sivep_srag,outro_sin,varchar
sivep_srag,outro_des,varchar
sivep_srag,puerpera,varchar
sivep_srag,cardiopati,varchar
sivep_srag,hematologi,varchar
sivep_srag,sind_down,varchar
sivep_srag,hepatica,varchar
sivep_srag,asma,varchar
sivep_srag,diabetes,varchar
sivep_srag,neurologic,varchar
sivep_srag,pneumopati,varchar
sivep_srag,imunodepre,varchar
sivep_srag,renal,varchar
sivep_srag,obesidade,varchar
sivep_srag,obes_imc,varchar
sivep_srag,out_morbi,varchar
sivep_srag,morb_desc,varchar
sivep_srag,vacina,varchar
sivep_srag,mae_vac,varchar
sivep_srag,m_amamenta,varchar
sivep_srag,antiviral,varchar
sivep_srag,tp_antivir,varchar
sivep_srag,out_antiv,varchar
sivep_srag,hospital,varchar
sivep_srag,sg_uf_inte,varchar
sivep_srag,id_rg_inte,varchar
sivep_srag,co_rg_inte,varchar
sivep_srag,id_mn_inte,varchar
sivep_srag,co_mu_inte,varchar
sivep_srag,uti,varchar
sivep_srag,suport_ven,varchar
sivep_srag,raiox_res,varchar
sivep_srag,raiox_out,varchar
sivep_srag,amostra,varchar
sivep_srag,tp_amostra,varchar
sivep_srag,out_amost,varchar
sivep_srag,requi_gal,varchar
sivep_srag,if_resul,varchar
sivep_srag,pos_if_flu,varchar
sivep_srag,tp_flu_if,varchar
sivep_srag,pos_if_out,varchar
sivep_srag,if_vsr,varchar
sivep_srag,if_para1,varchar
sivep_srag,if_para2,varchar
sivep_srag,if_para3,varchar
sivep_srag,if_adeno,varchar
sivep_srag,if_outro,varchar
sivep_srag,ds_if_out,varchar
sivep_srag,lab_if,varchar
sivep_srag,dt_evoluca,timestamp
sivep_srag,dt_encerra,timestamp
sivep_srag,dt_digita,timestamp
sivep_srag,co_lab_if,varchar
sivep_srag,pcr_resul,varchar
sivep_srag,pos_pcrflu,varchar
sivep_srag,tp_flu_pcr,varchar
sivep_srag,pcr_fluasu,varchar
sivep_srag,fluasu_out,varchar
sivep_srag,pcr_flubli,varchar
sivep_srag,flubli_out,varchar
sivep_srag,pos_pcrout,varchar
sivep_srag,pcr_vsr,varchar
sivep_srag,pcr_para1,varchar
sivep_srag,pcr_para2,varchar
sivep_srag,pcr_para3,varchar
sivep_srag,pcr_para4,varchar
sivep_srag,pcr_adeno,varchar
sivep_srag,pcr_metap,varchar
sivep_srag,pcr_boca,varchar
sivep_srag,pcr_rino,varchar
sivep_srag,pcr_outro,varchar
sivep_srag,ds_pcr_out,varchar
sivep_srag,lab_pcr,varchar
sivep_srag,co_lab_pcr,varchar
sivep_srag,classi_fin,varchar
sivep_srag,classi_out,varchar
sivep_srag,criterio,varchar
sivep_srag,evolucao,varchar
sivep_srag,observa,varchar
sivep_srag,nome_prof,varchar
sivep_srag,reg_prof,varchar
sivep_srag,histo_vgm,varchar
sivep_srag,pais_vgm,varchar
sivep_srag,co_ps_vgm,varchar
sivep_srag,lo_ps_vgm,varchar
sivep_srag,dt_vgm,text
sivep_srag,dt_rt_vgm,text
sivep_srag,pac_cocbo,varchar
sivep_srag,pac_dscbo,varchar
sql_features,feature_id,varchar
sql_features,comments,varchar
sql_features,is_verified_by,varchar
sql_features,is_supported,varchar
sql_features,sub_feature_name,varchar
sql_features,sub_feature_id,varchar
sql_features,feature_name,varchar
sql_implementation_info,implementation_info_name,varchar
sql_implementation_info,implementation_info_id,varchar
sql_implementation_info,comments,varchar
sql_implementation_info,integer_value,int4
sql_implementation_info,character_value,varchar
sql_languages,sql_language_source,varchar
sql_languages,sql_language_conformance,varchar
sql_languages,sql_language_year,varchar
sql_languages,sql_language_integrity,varchar
sql_languages,sql_language_binding_style,varchar
sql_languages,sql_language_programming_language,varchar
sql_languages,sql_language_implementation,varchar
sql_packages,feature_id,varchar
sql_packages,comments,varchar
sql_packages,is_verified_by,varchar
sql_packages,is_supported,varchar
sql_packages,feature_name,varchar
sql_sizing,sizing_id,int4
sql_sizing,supported_value,int4
sql_sizing,sizing_name,varchar
sql_sizing,comments,varchar
sql_sizing_profiles,required_value,int4
sql_sizing_profiles,sizing_id,int4
sql_sizing_profiles,comments,varchar
sql_sizing_profiles,profile_id,varchar
sql_sizing_profiles,sizing_name,varchar
status,status,varchar
status,id,int4
status_monitoramento,id,int4
status_monitoramento,status_monitoramento,varchar
surto,id_surto,int4
surto,status,int4
surto,instituicao_id,int4
surto,municipio_surto,int4
surto,logradouro_numero,int4
surto,tipo_local_surto,int4
surto,nome,varchar
surto,cep,varchar
surto,logradouro,varchar
surto,data_cadastro,timestamp
surto,num_aprox_exposto,int4
surto,data,date
table_constraints,constraint_type,varchar
table_constraints,constraint_name,name
table_constraints,enforced,varchar
table_constraints,initially_deferred,varchar
table_constraints,constraint_schema,name
table_constraints,constraint_catalog,name
table_constraints,table_catalog,name
table_constraints,table_schema,name
table_constraints,is_deferrable,varchar
table_constraints,table_name,name
table_privileges,is_grantable,varchar
table_privileges,grantee,name
table_privileges,grantor,name
table_privileges,table_name,name
table_privileges,table_schema,name
table_privileges,table_catalog,name
table_privileges,with_hierarchy,varchar
table_privileges,privilege_type,varchar
tables,user_defined_type_schema,name
tables,is_insertable_into,varchar
tables,user_defined_type_name,name
tables,table_schema,name
tables,reference_generation,varchar
tables,self_referencing_column_name,name
tables,is_typed,varchar
tables,table_type,varchar
tables,commit_action,varchar
tables,user_defined_type_catalog,name
tables,table_name,name
tables,table_catalog,name
task_history,id,int4
task_history,duration,int4
task_history,ended_at,timestamp
task_history,started_at,timestamp
task_history,db_id,int4
task_history,task,varchar
task_history,task_details,text
tb_municipio,id_estado,int2
tb_municipio,longitude,varchar
tb_municipio,nome,varchar
tb_municipio,id_municipio,int4
tb_municipio,latitude,varchar
tb_municipio,id_regional,int2
tb_municipio,id_municipio_s_digito,int4
termo,codigo,int4
termo,valor,varchar
termo,tipo,varchar
termo,id,int4
termo_instituicao,id,int8
termo_instituicao,nome_instituicao,varchar
termo_instituicao,cod_ibge,int4
termo_instituicao,cod_paciente_institucionalizado,int4
termo_instituicao,nome_municipio,bpchar
tipo_contato,id,int4
tipo_contato,tipo_contato,varchar
tipo_internacao,tipo_internacao,varchar
tipo_internacao,id,int4
tipo_paciente,tipo_paciente,varchar
tipo_paciente,id,int4
tipo_paciente_institucionalizado,id,int4
